ID,Xmin,Ymin,Xmax,Ymax,Zmin,Zmax,Area,Length,Height,Width,Space,Wall,Door,Window
3237271,-21.16184226,18.25117176,-20.1775903,31.37453134,0,9.350393701,0,3.9,3,0,0,1,0,0
3248961,-20.66971628,18.25117176,-11.31932258,18.90733974,0,9.350393701,0,2.75,3,0,0,1,0,0
3250091,-11.97549056,18.57925575,-11.31932258,31.37453134,0,9.350393701,0,3.9,3,0,0,1,0,0
3268231,-21.16184226,18.25117176,-20.1775903,31.37453134,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3268871,-20.66971628,30.55432137,-11.31932258,31.37453134,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3271271,-11.97549056,18.25117176,-11.31932258,30.96442636,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3272021,-20.66971628,18.25117176,-11.64740657,18.90733974,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3273301,-21.16184226,18.25117176,-20.1775903,31.37453134,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3273311,-20.66971628,30.55432137,-11.31932258,31.37453134,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3273321,-11.97549056,18.25117176,-11.31932258,30.96442636,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3273331,-20.66971628,18.25117176,-11.64740657,18.90733974,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3273981,-21.16184226,18.25117176,-20.1775903,31.37453134,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3273991,-20.66971628,30.55432137,-11.31932258,31.37453134,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3274001,-11.97549056,18.25117176,-11.31932258,30.96442636,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3274011,-20.66971628,18.25117176,-11.64740657,18.90733974,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3274231,-21.16184226,18.25117176,-20.1775903,31.37453134,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3274241,-20.66971628,30.55432137,-11.31932258,31.37453134,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3274251,-11.97549056,18.25117176,-11.31932258,30.96442636,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3274261,-20.66971628,18.25117176,-11.64740657,18.90733974,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3274481,-21.16184226,18.25117176,-20.1775903,31.37453134,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3274491,-20.66971628,30.55432137,-11.31932258,31.37453134,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3274501,-11.97549056,18.25117176,-11.31932258,30.96442636,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3274511,-20.66971628,18.25117176,-11.64740657,18.90733974,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3333631,-15.82063491,15.69211665,-13.05160604,19.67627914,9.744094488,16.69947507,1.414,0,2.02,0.7,0,0,1,0
3347811,-15.82063491,15.69211665,-13.05160604,19.67627914,17.94619423,24.9015748,1.414,0,2.02,0.7,0,0,1,0
3348451,-15.82063491,15.69211665,-13.05160604,19.67627914,26.14829396,33.10367454,1.414,0,2.02,0.7,0,0,1,0
3349091,-15.82063491,15.69211665,-13.05160604,19.67627914,34.3503937,41.30577428,1.414,0,2.02,0.7,0,0,1,0
3349571,-15.82063491,15.69211665,-13.05160604,19.67627914,42.55249344,49.50787402,1.414,0,2.02,0.7,0,0,1,0
3364091,-21.19465066,21.45369013,-19.12393982,28.22862451,13.23818898,16.61745407,1,0,1,1,0,0,0,1
3366151,-21.19465066,21.37166913,-19.12393982,28.14660351,21.44028871,24.81955381,1,0,1,1,0,0,0,1
3367091,-21.19465066,21.37166913,-19.12393982,28.14660351,29.64238845,33.02165354,1,0,1,1,0,0,0,1
3367931,-21.19465066,21.37166913,-19.12393982,28.14660351,37.84448819,41.22375328,1,0,1,1,0,0,0,1
3368691,-21.19465066,21.37166913,-19.12393982,28.14660351,46.04658793,49.42585302,1,0,1,1,0,0,0,1
3511161,-21.16184226,-7.995547396,-19.84950631,5.127812185,0,8.202099738,0,4,3,0,0,1,0,0
3511181,-12.63165854,-7.995547396,-11.31932258,5.127812185,0,8.202099738,0,4,3,0,0,1,0,0
3511341,-21.16184226,-7.995547396,-20.1775903,5.127812185,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3511351,-20.66971628,4.307602211,-11.31932258,5.127812185,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3511361,-11.97549056,-7.995547396,-11.31932258,4.717707198,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3511371,-20.66971628,-7.995547396,-11.64740657,-7.339379416,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3511381,-21.16184226,-7.995547396,-20.1775903,5.127812185,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3511391,-20.66971628,4.307602211,-11.31932258,5.127812185,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3511401,-11.97549056,-7.995547396,-11.31932258,4.717707198,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3511411,-20.66971628,-7.995547396,-11.64740657,-7.339379416,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3511421,-21.16184226,-7.995547396,-20.1775903,5.127812185,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3511431,-20.66971628,4.307602211,-11.31932258,5.127812185,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3511441,-11.97549056,-7.995547396,-11.31932258,4.717707198,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3511451,-20.66971628,-7.995547396,-11.64740657,-7.339379416,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3511461,-21.16184226,-7.995547396,-20.1775903,5.127812185,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3511471,-20.66971628,4.307602211,-11.31932258,5.127812185,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3511481,-11.97549056,-7.995547396,-11.31932258,4.717707198,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3511491,-20.66971628,-7.995547396,-11.64740657,-7.339379416,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3511501,-21.16184226,-7.995547396,-20.1775903,5.127812185,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3511511,-20.66971628,4.307602211,-11.31932258,5.127812185,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3511521,-11.97549056,-7.995547396,-11.31932258,4.717707198,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3511531,-20.66971628,-7.995547396,-11.64740657,-7.339379416,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3512011,-15.82063491,-10.55460251,-13.05160604,-6.570440021,9.744094488,16.69947507,1.414,0,2.02,0.7,0,0,1,0
3512021,-15.82063491,-10.55460251,-13.05160604,-6.570440021,17.94619423,24.9015748,1.414,0,2.02,0.7,0,0,1,0
3512031,-15.82063491,-10.55460251,-13.05160604,-6.570440021,26.14829396,33.10367454,1.414,0,2.02,0.7,0,0,1,0
3512041,-15.82063491,-10.55460251,-13.05160604,-6.570440021,34.3503937,41.30577428,1.414,0,2.02,0.7,0,0,1,0
3512051,-15.82063491,-10.55460251,-13.05160604,-6.570440021,42.55249344,49.50787402,1.414,0,2.02,0.7,0,0,1,0
3512061,-21.19465066,-4.793029031,-19.12393982,1.981905352,13.23818898,16.61745407,1,0,1,1,0,0,0,1
3512071,-21.19465066,-4.875050028,-19.12393982,1.899884355,21.44028871,24.81955381,1,0,1,1,0,0,0,1
3512111,-21.19465066,-4.875050028,-19.12393982,1.899884355,29.64238845,33.02165354,1,0,1,1,0,0,0,1
3512121,-21.19465066,-4.875050028,-19.12393982,1.899884355,37.84448819,41.22375328,1,0,1,1,0,0,0,1
3512131,-21.19465066,-4.875050028,-19.12393982,1.899884355,46.04658793,49.42585302,1,0,1,1,0,0,0,1
3535391,-12.95974253,-33.42205658,-11.31932258,-21.11890698,0,8.202099738,0,3.75,3,0,0,1,0,0
3535481,-21.16184226,-34.24226656,-20.1775903,-21.11890698,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3535491,-20.66971628,-21.93911695,-11.31932258,-21.11890698,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3535501,-11.97549056,-34.24226656,-11.31932258,-21.52901196,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3535511,-20.66971628,-34.24226656,-11.64740657,-33.58609858,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3535521,-21.16184226,-34.24226656,-20.1775903,-21.11890698,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3535531,-20.66971628,-21.93911695,-11.31932258,-21.11890698,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3535541,-11.97549056,-34.24226656,-11.31932258,-21.52901196,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3535551,-20.66971628,-34.24226656,-11.64740657,-33.58609858,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3535561,-21.16184226,-34.24226656,-20.1775903,-21.11890698,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3535571,-20.66971628,-21.93911695,-11.31932258,-21.11890698,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3535581,-11.97549056,-34.24226656,-11.31932258,-21.52901196,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3535591,-20.66971628,-34.24226656,-11.64740657,-33.58609858,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3535601,-21.16184226,-34.24226656,-20.1775903,-21.11890698,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3535611,-20.66971628,-21.93911695,-11.31932258,-21.11890698,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3535621,-11.97549056,-34.24226656,-11.31932258,-21.52901196,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3535631,-20.66971628,-34.24226656,-11.64740657,-33.58609858,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3535641,-21.16184226,-34.24226656,-20.1775903,-21.11890698,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3535651,-20.66971628,-21.93911695,-11.31932258,-21.11890698,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3535661,-11.97549056,-34.24226656,-11.31932258,-21.52901196,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3535671,-20.66971628,-34.24226656,-11.64740657,-33.58609858,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3536081,-15.82063491,-36.80132167,-13.05160604,-32.81715918,9.744094488,16.69947507,1.414,0,2.02,0.7,0,0,1,0
3536091,-15.82063491,-36.80132167,-13.05160604,-32.81715918,17.94619423,24.9015748,1.414,0,2.02,0.7,0,0,1,0
3536101,-15.82063491,-36.80132167,-13.05160604,-32.81715918,26.14829396,33.10367454,1.414,0,2.02,0.7,0,0,1,0
3536111,-15.82063491,-36.80132167,-13.05160604,-32.81715918,34.3503937,41.30577428,1.414,0,2.02,0.7,0,0,1,0
3536121,-15.82063491,-36.80132167,-13.05160604,-32.81715918,42.55249344,49.50787402,1.414,0,2.02,0.7,0,0,1,0
3536131,-21.19465066,-31.03974819,-19.12393982,-24.26481381,13.23818898,16.61745407,1,0,1,1,0,0,0,1
3536141,-21.19465066,-31.12176919,-19.12393982,-24.34683481,21.44028871,24.81955381,1,0,1,1,0,0,0,1
3536151,-21.19465066,-31.12176919,-19.12393982,-24.34683481,29.64238845,33.02165354,1,0,1,1,0,0,0,1
3536161,-21.19465066,-31.12176919,-19.12393982,-24.34683481,37.84448819,41.22375328,1,0,1,1,0,0,0,1
3536171,-21.19465066,-31.12176919,-19.12393982,-24.34683481,46.04658793,49.42585302,1,0,1,1,0,0,0,1
3541471,-21.16184226,-34.24226656,-11.31932258,-32.60184661,0,8.202099738,0,2.75,3,0,0,1,0,0
3543081,-14.60016247,-60.48898572,-11.31932258,-47.36562614,0,6.56167979,0,4,3,0,0,1,0,0
3543171,-21.16184226,-60.48898572,-20.1775903,-47.36562614,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3543181,-20.66971628,-48.18583611,-11.31932258,-47.36562614,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3543191,-11.97549056,-60.48898572,-11.31932258,-47.77573112,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3543201,-20.66971628,-60.48898572,-11.64740657,-59.83281774,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3543211,-21.16184226,-60.48898572,-20.1775903,-47.36562614,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3543221,-20.66971628,-48.18583611,-11.31932258,-47.36562614,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3543231,-11.97549056,-60.48898572,-11.31932258,-47.77573112,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3543241,-20.66971628,-60.48898572,-11.64740657,-59.83281774,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3543251,-21.16184226,-60.48898572,-20.1775903,-47.36562614,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3543261,-20.66971628,-48.18583611,-11.31932258,-47.36562614,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3543271,-11.97549056,-60.48898572,-11.31932258,-47.77573112,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3543281,-20.66971628,-60.48898572,-11.64740657,-59.83281774,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3543291,-21.16184226,-60.48898572,-20.1775903,-47.36562614,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3543301,-20.66971628,-48.18583611,-11.31932258,-47.36562614,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3543311,-11.97549056,-60.48898572,-11.31932258,-47.77573112,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3543321,-20.66971628,-60.48898572,-11.64740657,-59.83281774,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3543331,-21.16184226,-60.48898572,-20.1775903,-47.36562614,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3543341,-20.66971628,-48.18583611,-11.31932258,-47.36562614,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3543351,-11.97549056,-60.48898572,-11.31932258,-47.77573112,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3543361,-20.66971628,-60.48898572,-11.64740657,-59.83281774,42.65091864,50.85301837,0,2.75,2.5,0,0,1,0,0
3543771,-15.82063491,-63.04804083,-13.05160604,-59.06387834,9.744094488,16.69947507,1.414,0,2.02,0.7,0,0,1,0
3543781,-15.82063491,-63.04804083,-13.05160604,-59.06387834,17.94619423,24.9015748,1.414,0,2.02,0.7,0,0,1,0
3543791,-15.82063491,-63.04804083,-13.05160604,-59.06387834,26.14829396,33.10367454,1.414,0,2.02,0.7,0,0,1,0
3543801,-15.82063491,-63.04804083,-13.05160604,-59.06387834,34.3503937,41.30577428,1.414,0,2.02,0.7,0,0,1,0
3543811,-15.82063491,-63.04804083,-13.05160604,-59.06387834,42.55249344,49.50787402,1.414,0,2.02,0.7,0,0,1,0
3543821,-21.19465066,-57.28646735,-19.12393982,-50.51153297,13.23818898,16.61745407,1,0,1,1,0,0,0,1
3543831,-21.19465066,-57.36848835,-19.12393982,-50.59355397,21.44028871,24.81955381,1,0,1,1,0,0,0,1
3543841,-21.19465066,-57.36848835,-19.12393982,-50.59355397,29.64238845,33.02165354,1,0,1,1,0,0,0,1
3543851,-21.19465066,-57.36848835,-19.12393982,-50.59355397,37.84448819,41.22375328,1,0,1,1,0,0,0,1
3543861,-21.19465066,-57.36848835,-19.12393982,-50.59355397,46.04658793,49.42585302,1,0,1,1,0,0,0,1
3548371,-1.476802893,18.25117176,-0.492550925,31.37453134,0,9.350393701,0,3.9,3,0,0,1,0,0
3548381,-0.984676909,18.25117176,8.365716792,18.90733974,0,9.350393701,0,2.75,3,0,0,1,0,0
3548391,7.709548813,18.57925575,8.365716792,31.37453134,0,9.350393701,0,3.9,3,0,0,1,0,0
3548481,-1.476802893,18.25117176,-0.65659292,31.37453134,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3548491,-1.066697907,30.55432137,8.365716792,31.37453134,9.842519685,17.55249344,0,2.775,2.5,0,0,1,0,0
3548501,7.709548813,18.25117176,8.365716792,30.96442636,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3548511,-1.066697907,18.25117176,8.037632802,18.90733974,9.842519685,17.55249344,0,2.775,2.5,0,0,1,0,0
3548521,-1.476802893,18.25117176,-0.65659292,31.37453134,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3548531,-1.066697907,30.55432137,8.365716792,31.37453134,18.04461942,26.24671916,0,2.775,2.5,0,0,1,0,0
3548541,7.709548813,18.25117176,8.365716792,30.96442636,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3548551,-1.066697907,18.25117176,8.037632802,18.90733974,18.04461942,26.24671916,0,2.775,2.5,0,0,1,0,0
3548561,-1.476802893,18.25117176,-0.65659292,31.37453134,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3548571,-1.066697907,30.55432137,8.365716792,31.37453134,26.24671916,34.4488189,0,2.775,2.5,0,0,1,0,0
3548581,7.709548813,18.25117176,8.365716792,30.96442636,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3548591,-1.066697907,18.25117176,8.037632802,18.90733974,26.24671916,34.4488189,0,2.775,2.5,0,0,1,0,0
3548601,-1.476802893,18.25117176,-0.65659292,31.37453134,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3548611,-1.066697907,30.55432137,8.365716792,31.37453134,34.4488189,42.65091864,0,2.775,2.5,0,0,1,0,0
3548621,7.709548813,18.25117176,8.365716792,30.96442636,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3548631,-1.066697907,18.25117176,8.037632802,18.90733974,34.4488189,42.65091864,0,2.775,2.5,0,0,1,0,0
3548641,-1.476802893,18.25117176,-0.65659292,31.37453134,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3548651,-1.066697907,30.55432137,8.365716792,31.37453134,42.65091864,50.85301837,0,2.775,2.5,0,0,1,0,0
3548661,7.709548813,18.25117176,8.365716792,30.96442636,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3548671,-1.066697907,18.25117176,8.037632802,18.90733974,42.65091864,50.85301837,0,2.775,2.5,0,0,1,0,0
3549081,3.864404456,15.69211665,6.633433327,19.67627914,9.744094488,16.69947507,1.414,0,2.02,0.7,0,0,1,0
3549091,3.864404456,15.69211665,6.633433327,19.67627914,17.94619423,24.9015748,1.414,0,2.02,0.7,0,0,1,0
3549101,3.864404456,15.69211665,6.633433327,19.67627914,26.14829396,33.10367454,1.414,0,2.02,0.7,0,0,1,0
3549111,3.864404456,15.69211665,6.633433327,19.67627914,34.3503937,41.30577428,1.414,0,2.02,0.7,0,0,1,0
3549121,3.864404456,15.69211665,6.633433327,19.67627914,42.55249344,49.50787402,1.414,0,2.02,0.7,0,0,1,0
3549131,-1.476802893,23.17243161,-0.12605324,26.4532715,13.10696213,16.83329755,1,0,1,1,0,0,0,1
3549141,-1.476802893,23.09041061,-0.12605324,26.3712505,21.30906187,25.03539729,1,0,1,1,0,0,0,1
3549151,-1.476802893,23.09041061,-0.12605324,26.3712505,29.51116161,33.23749703,1,0,1,1,0,0,0,1
3549161,-1.476802893,23.09041061,-0.12605324,26.3712505,37.71326134,41.43959677,1,0,1,1,0,0,0,1
3549171,-1.476802893,23.09041061,-0.12605324,26.3712505,45.91536108,49.6416965,1,0,1,1,0,0,0,1
3555381,18.20823648,30.71836337,28.05075616,31.37453134,0,9.350393701,0,2.75,3,0,0,1,0,0
3555391,18.20823648,18.25117176,18.86440446,31.04644736,0,9.350393701,0,3.8,3,0,0,1,0,0
3555401,18.53632047,18.25117176,28.05075616,18.90733974,-1e-323,9.350393701,0,2.75,3,0,0,1,0,0
3555411,27.06650419,18.57925575,28.05075616,31.04644736,0,9.350393701,0,3.8,3,0,0,1,0,0
3555511,27.06650419,18.25117176,28.05075616,31.37453134,9.842519685,17.55249344,0,3.8,2.35,0,0,1,0,0
3555521,18.20823648,30.71836337,27.55863018,31.37453134,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3555531,18.20823648,18.25117176,18.86440446,31.04644736,9.842519685,17.55249344,0,3.8,2.5,0,0,1,0,0
3555541,18.53632047,18.25117176,27.55863018,18.90733974,9.842519685,17.55249344,0,2.75,2.5,0,0,1,0,0
3555641,20.26860393,15.69211665,23.0376328,19.67627914,9.744094488,16.69947507,1.414,0,2.02,0.7,0,0,1,0
3555651,27.06650419,18.25117176,28.05075616,31.37453134,18.04461942,26.24671916,0,3.8,2.5,0,0,1,0,0
3555661,18.20823648,30.71836337,27.55863018,31.37453134,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3555671,18.20823648,18.25117176,18.86440446,31.04644736,18.04461942,26.24671916,0,3.8,2.5,0,0,1,0,0
3555681,18.53632047,18.25117176,27.55863018,18.90733974,18.04461942,26.24671916,0,2.75,2.5,0,0,1,0,0
3555691,20.26860393,15.69211665,23.0376328,19.67627914,17.94619423,24.9015748,1.414,0,2.02,0.7,0,0,1,0
3555791,18.20823648,30.71836337,28.05075616,31.37453134,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3555801,18.20823648,18.25117176,18.86440446,31.04644736,26.24671916,34.4488189,0,3.8,2.5,0,0,1,0,0
3555811,18.53632047,18.25117176,28.05075616,18.90733974,26.24671916,34.4488189,0,2.75,2.5,0,0,1,0,0
3555821,27.06650419,18.57925575,28.05075616,31.04644736,26.24671916,34.4488189,0,3.8,2.5,0,0,1,0,0
3555831,20.26860393,15.69211665,23.0376328,19.67627914,26.14829396,33.10367454,1.414,0,2.02,0.7,0,0,1,0
3555931,27.06650419,18.25117176,28.05075616,31.37453134,34.4488189,42.65091864,0,3.8,2.5,0,0,1,0,0
3555941,18.20823648,30.71836337,27.55863018,31.37453134,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3555951,18.20823648,18.25117176,18.86440446,31.04644736,34.4488189,42.65091864,0,3.8,2.5,0,0,1,0,0
3555961,18.53632047,18.25117176,27.55863018,18.90733974,34.4488189,42.65091864,0,2.75,2.5,0,0,1,0,0
3556061,18.20823648,30.71836337,28.05075616,31.37453134,42.65091864,50.19685039,0,2.75,2.5,0,0,1,0,0
3556071,18.20823648,18.25117176,18.86440446,31.04644736,42.65091864,50.19685039,0,3.8,2.5,0,0,1,0,0
3556081,18.53632047,18.25117176,28.05075616,18.90733974,42.65091864,50.19685039,0,2.75,2.5,0,0,1,0,0
3556091,27.06650419,18.57925575,28.05075616,31.04644736,42.65091864,50.19685039,0,3.8,2.5,0,0,1,0,0
3556101,20.26860393,15.69211665,23.0376328,19.67627914,34.3503937,41.30577428,1.414,0,2.02,0.7,0,0,1,0
3556111,20.26860393,15.69211665,23.0376328,19.67627914,42.55249344,49.50787402,1.414,0,2.02,0.7,0,0,1,0
3556211,26.01285371,21.36796966,28.08356456,28.14290405,13.23818898,16.61745407,1,0,1,1,0,0,0,1
3556221,26.01285371,21.36796966,28.08356456,28.14290405,21.44028871,24.81955381,1,0,1,1,0,0,0,1
3556231,26.01285371,21.36796966,28.08356456,28.14290405,29.64238845,33.02165354,1,0,1,1,0,0,0,1
3556241,26.01285371,21.36796966,28.08356456,28.14290405,37.84448819,41.22375328,1,0,1,1,0,0,0,1
3556251,26.01285371,21.36796966,28.08356456,28.14290405,46.04658793,49.42585302,1,0,1,1,0,0,0,1
3559491,-1.476802893,-7.995547396,-0.164466935,5.127812185,0,8.202099738,0,4,3,0,0,1,0,0
3559511,7.053380834,-7.995547396,8.365716792,5.127812185,0,8.202099738,0,4,3,0,0,1,0,0
3559601,-1.476802893,-7.995547396,-0.65659292,5.127812185,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3559611,-1.066697907,4.307602211,8.365716792,5.127812185,9.842519685,17.55249344,0,2.775,2.5,0,0,1,0,0
3559621,7.709548813,-7.995547396,8.365716792,4.717707198,9.842519685,17.55249344,0,3.775,2.5,0,0,1,0,0
3559631,-1.066697907,-7.995547396,8.037632802,-7.339379416,9.842519685,17.55249344,0,2.775,2.5,0,0,1,0,0
3559641,-1.476802893,-7.995547396,-0.65659292,5.127812185,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3559651,-1.066697907,4.307602211,8.365716792,5.127812185,18.04461942,26.24671916,0,2.775,2.5,0,0,1,0,0
3559661,7.709548813,-7.995547396,8.365716792,4.717707198,18.04461942,26.24671916,0,3.775,2.5,0,0,1,0,0
3559671,-1.066697907,-7.995547396,8.037632802,-7.339379416,18.04461942,26.24671916,0,2.775,2.5,0,0,1,0,0
3559681,-1.476802893,-7.995547396,-0.65659292,5.127812185,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3559691,-1.066697907,4.307602211,8.365716792,5.127812185,26.24671916,34.4488189,0,2.775,2.5,0,0,1,0,0
3559701,7.709548813,-7.995547396,8.365716792,4.717707198,26.24671916,34.4488189,0,3.775,2.5,0,0,1,0,0
3559711,-1.066697907,-7.995547396,8.037632802,-7.339379416,26.24671916,34.4488189,0,2.775,2.5,0,0,1,0,0
3559721,-1.476802893,-7.995547396,-0.65659292,5.127812185,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3559731,-1.066697907,4.307602211,8.365716792,5.127812185,34.4488189,42.65091864,0,2.775,2.5,0,0,1,0,0
3559741,7.709548813,-7.995547396,8.365716792,4.717707198,34.4488189,42.65091864,0,3.775,2.5,0,0,1,0,0
3559751,-1.066697907,-7.995547396,8.037632802,-7.339379416,34.4488189,42.65091864,0,2.775,2.5,0,0,1,0,0
3559761,-1.476802893,-7.995547396,-0.65659292,5.127812185,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3559771,-1.066697907,4.307602211,8.365716792,5.127812185,42.65091864,50.85301837,0,2.775,2.5,0,0,1,0,0
3559781,7.709548813,-7.995547396,8.365716792,4.717707198,42.65091864,50.85301837,0,3.775,2.5,0,0,1,0,0
3559791,-1.066697907,-7.995547396,8.037632802,-7.339379416,42.65091864,50.85301837,0,2.775,2.5,0,0,1,0,0
3560201,3.864404456,-10.55460251,6.633433327,-6.570440021,9.744094488,16.69947507,1.414,0,2.02,0.7,0,0,1,0
3560211,3.864404456,-10.55460251,6.633433327,-6.570440021,17.94619423,24.9015748,1.414,0,2.02,0.7,0,0,1,0
3560221,3.864404456,-10.55460251,6.633433327,-6.570440021,26.14829396,33.10367454,1.414,0,2.02,0.7,0,0,1,0
3560231,3.864404456,-10.55460251,6.633433327,-6.570440021,34.3503937,41.30577428,1.414,0,2.02,0.7,0,0,1,0
3560241,3.864404456,-10.55460251,6.633433327,-6.570440021,42.55249344,49.50787402,1.414,0,2.02,0.7,0,0,1,0
3560251,-1.476802893,-3.074287553,-0.12605324,0.206552342,13.10696213,16.83329755,1,0,1,1,0,0,0,1
3560261,-1.476802893,-3.15630855,-0.12605324,0.124531345,21.30906187,25.03539729,1,0,1,1,0,0,0,1
3560271,-1.476802893,-3.15630855,-0.12605324,0.124531345,29.51116161,33.23749703,1,0,1,1,0,0,0,1
3560281,-1.476802893,-3.15630855,-0.12605324,0.124531345,37.71326134,41.43959677,1,0,1,1,0,0,0,1
