id,length,level,mark,unconnected_height,classification
727522,606.4999999999994,,,267.0,wall
727523,470.12097328748047,,,302.0,wall
727524,114.9999999911039,,,267.0,wall
727526,603.9999999999999,,,302.0,wall
727527,382.03053064699134,,,302.0,wall
727528,225.52822956329553,,,302.0,wall
727529,169.45166695789231,,,302.0,wall
727530,185.45795011365945,,,302.0,wall
727531,200.52822956329408,,,267.0,wall
727532,309.6417817462962,,,302.0,wall
727533,106.50000000000178,,,302.0,wall
727605,560.3464379411112,,,302.0,wall
727606,990.000000000003,,,302.0,wall
727607,151.95166695903671,,,302.0,wall
727608,277.1700113095949,,,302.0,wall
727609,629.3391881618024,,,302.0,wall
727610,367.49999999999983,,,267.0,wall
727611,372.4990206766463,,,267.0,wall
727612,372.49902067485255,,,267.0,wall
727613,220.54735371394983,,,267.0,wall
727614,610.0000000000028,,,267.0,wall
727615,114.9999999911425,,,267.0,wall
727616,390.52683493858854,,,267.0,wall
727617,112.94112705554933,,,267.0,wall
727618,180.0,,,267.0,wall
727619,112.94112705554925,,,267.0,wall
727620,72.84741727125818,,,267.0,wall
727621,286.85588004332476,,,267.0,wall
727622,606.4999999999994,,,267.0,wall
727623,470.12097328748047,,,302.0,wall
727624,114.9999999911039,,,267.0,wall
727626,603.9999999999999,,,302.0,wall
727627,382.03053064699134,,,302.0,wall
727628,225.52822956329553,,,302.0,wall
727629,169.45166695789231,,,302.0,wall
727630,185.45795011365945,,,302.0,wall
727631,200.52822956329408,,,267.0,wall
727632,309.6417817462962,,,302.0,wall
727633,106.50000000000178,,,302.0,wall
727744,560.3464379411112,,,302.0,wall
727745,990.000000000003,,,302.0,wall
727746,151.95166695903671,,,302.0,wall
727747,277.1700113095949,,,302.0,wall
727748,629.6085632751228,,,302.0,wall
727749,367.49999999999983,,,267.0,wall
727750,372.4990206766463,,,267.0,wall
727751,372.49902067485255,,,267.0,wall
727752,220.54735371394983,,,267.0,wall
727753,610.0000000000028,,,267.0,wall
727754,114.9999999911425,,,267.0,wall
727755,390.52683493858854,,,267.0,wall
727756,112.94112705554933,,,267.0,wall
727757,180.0,,,267.0,wall
727758,112.94112705554925,,,267.0,wall
727759,72.84741727125824,,,267.0,wall
727760,286.85588004332476,,,267.0,wall
727761,606.4999999999994,,,267.0,wall
727762,470.12097328748047,,,302.0,wall
727763,114.9999999911039,,,267.0,wall
727765,603.9999999999999,,,302.0,wall
727766,382.03053064699134,,,302.0,wall
727767,225.52822956329553,,,302.0,wall
727768,169.45166695789231,,,302.0,wall
727769,185.45795011365945,,,302.0,wall
727770,200.52822956329408,,,267.0,wall
727771,309.6417817462962,,,302.0,wall
727772,106.50000000000178,,,302.0,wall
727844,560.3464379411112,,,302.0,wall
727845,990.000000000003,,,302.0,wall
727846,151.95166695903671,,,302.0,wall
727847,277.1700113095949,,,302.0,wall
727848,629.3391881618024,,,302.0,wall
727849,367.49999999999983,,,267.0,wall
727850,372.4990206766463,,,267.0,wall
727851,372.49902067485255,,,267.0,wall
727852,220.54735371394983,,,267.0,wall
727853,610.0000000000028,,,267.0,wall
727854,114.9999999911425,,,267.0,wall
727855,390.52683493858854,,,267.0,wall
727856,112.94112705554933,,,267.0,wall
727857,180.0,,,267.0,wall
727858,112.94112705554925,,,267.0,wall
727859,72.84741727125818,,,267.0,wall
727860,286.85588004332476,,,267.0,wall
727861,606.4999999999994,,,267.0,wall
727862,470.12097328748047,,,302.0,wall
727863,114.9999999911039,,,267.0,wall
727865,603.9999999999999,,,302.0,wall
727866,382.03053064699134,,,302.0,wall
727867,225.52822956329553,,,302.0,wall
727868,169.45166695789231,,,302.0,wall
727869,185.45795011365945,,,302.0,wall
727870,200.52822956329408,,,267.0,wall
727871,309.6417817462962,,,302.0,wall
727872,106.50000000000178,,,302.0,wall
727983,567.1158130544325,,,302.0,wall
727984,990.000000000003,,,302.0,wall
727985,151.95166695903671,,,302.0,wall
727986,277.1700113095949,,,302.0,wall
727987,629.6085632751228,,,302.0,wall
727988,367.49999999999983,,,267.0,wall
727989,372.4990206766463,,,267.0,wall
727990,372.49902067485255,,,267.0,wall
727991,220.54735371394983,,,267.0,wall
727992,610.0000000000028,,,267.0,wall
727993,114.9999999911425,,,267.0,wall
727994,390.52683493858854,,,267.0,wall
727995,112.94112705554933,,,267.0,wall
727996,180.0,,,267.0,wall
727997,112.94112705554925,,,267.0,wall
727998,72.84741727125824,,,267.0,wall
727999,286.85588004332476,,,267.0,wall
728000,606.4999999999994,,,267.0,wall
728001,470.12097328748047,,,302.0,wall
728002,114.9999999911039,,,267.0,wall
728004,603.9999999999999,,,302.0,wall
728005,382.03053064699134,,,302.0,wall
728006,225.52822956329553,,,302.0,wall
728007,169.45166695789231,,,302.0,wall
728008,185.45795011365945,,,302.0,wall
728009,200.52822956329408,,,267.0,wall
728010,309.6417817462962,,,302.0,wall
728011,106.50000000000178,,,302.0,wall
728083,566.8464379411109,,,302.0,wall
728084,990.000000000003,,,302.0,wall
728085,151.95166695903671,,,302.0,wall
728086,277.1700113095949,,,302.0,wall
728087,629.3391881618024,,,302.0,wall
728088,367.49999999999983,,,267.0,wall
728089,372.4990206766463,,,267.0,wall
728090,372.49902067485255,,,267.0,wall
728091,220.54735371394983,,,267.0,wall
728092,610.0000000000028,,,267.0,wall
728093,114.9999999911425,,,267.0,wall
728094,390.52683493858854,,,267.0,wall
728095,112.94112705554933,,,267.0,wall
728096,180.0,,,267.0,wall
728097,112.94112705554925,,,267.0,wall
728098,72.84741727125818,,,267.0,wall
728099,286.85588004332476,,,267.0,wall
728100,606.4999999999994,,,267.0,wall
728101,470.12097328748047,,,302.0,wall
728102,114.9999999911039,,,267.0,wall
728104,603.9999999999999,,,302.0,wall
728105,382.03053064699134,,,302.0,wall
728106,225.52822956329553,,,302.0,wall
728107,169.45166695789231,,,302.0,wall
728108,185.45795011365945,,,302.0,wall
728109,200.52822956329408,,,267.0,wall
728110,309.6417817462962,,,302.0,wall
728111,106.50000000000178,,,302.0,wall
728222,560.3464379411112,,,302.0,wall
728223,990.000000000003,,,302.0,wall
728224,151.95166695903671,,,302.0,wall
728225,277.1700113095949,,,302.0,wall
728226,629.6085632751228,,,302.0,wall
728227,367.49999999999983,,,267.0,wall
728228,372.4990206766463,,,267.0,wall
728229,372.49902067485255,,,267.0,wall
728230,220.54735371394983,,,267.0,wall
728231,610.0000000000028,,,267.0,wall
728232,114.9999999911425,,,267.0,wall
728233,390.52683493858854,,,267.0,wall
728234,112.94112705554933,,,267.0,wall
728235,180.0,,,267.0,wall
728236,112.94112705554925,,,267.0,wall
728237,72.84741727125824,,,267.0,wall
728238,286.85588004332476,,,267.0,wall
728239,606.4999999999994,,,267.0,wall
728240,470.12097328748047,,,302.0,wall
728241,114.9999999911039,,,267.0,wall
728243,603.9999999999999,,,302.0,wall
728244,382.03053064699134,,,302.0,wall
728245,225.52822956329553,,,302.0,wall
728246,169.45166695789231,,,302.0,wall
728247,185.45795011365945,,,302.0,wall
728248,200.52822956329408,,,267.0,wall
728249,309.6417817462962,,,302.0,wall
728250,106.50000000000178,,,302.0,wall
728322,560.3464379411112,,,302.0,wall
728323,990.000000000003,,,302.0,wall
728324,151.95166695903671,,,302.0,wall
728325,277.1700113095949,,,302.0,wall
728326,629.3391881618024,,,302.0,wall
728327,367.49999999999983,,,267.0,wall
728328,372.4990206766463,,,267.0,wall
728329,372.49902067485255,,,267.0,wall
728330,220.54735371394983,,,267.0,wall
728331,610.0000000000028,,,267.0,wall
728332,114.9999999911425,,,267.0,wall
728333,390.52683493858854,,,267.0,wall
728334,112.94112705554933,,,267.0,wall
728335,180.0,,,267.0,wall
728336,112.94112705554925,,,267.0,wall
728337,72.84741727125818,,,267.0,wall
728338,286.85588004332476,,,267.0,wall
728339,606.4999999999994,,,267.0,wall
728340,470.12097328748047,,,302.0,wall
728341,114.9999999911039,,,267.0,wall
728343,603.9999999999999,,,302.0,wall
728344,382.03053064699134,,,302.0,wall
728345,225.52822956329553,,,302.0,wall
728346,169.45166695789231,,,302.0,wall
728347,185.45795011365945,,,302.0,wall
728348,200.52822956329408,,,267.0,wall
728349,309.6417817462962,,,302.0,wall
728350,106.50000000000178,,,302.0,wall
728461,567.1158130544325,,,302.0,wall
728462,990.000000000003,,,302.0,wall
728463,151.95166695903671,,,302.0,wall
728464,277.1700113095949,,,302.0,wall
728465,629.6085632751228,,,302.0,wall
728466,367.49999999999983,,,267.0,wall
728467,372.4990206766463,,,267.0,wall
728468,372.49902067485255,,,267.0,wall
728469,220.54735371394983,,,267.0,wall
728470,610.0000000000028,,,267.0,wall
728471,114.9999999911425,,,267.0,wall
728472,390.52683493858854,,,267.0,wall
728473,112.94112705554933,,,267.0,wall
728474,180.0,,,267.0,wall
728475,112.94112705554925,,,267.0,wall
728476,72.84741727125824,,,267.0,wall
728477,286.85588004332476,,,267.0,wall
728478,606.4999999999994,,,267.0,wall
728479,470.12097328748047,,,302.0,wall
728480,114.9999999911039,,,267.0,wall
728482,603.9999999999999,,,302.0,wall
728483,382.03053064699134,,,302.0,wall
728484,225.52822956329553,,,302.0,wall
728485,169.45166695789231,,,302.0,wall
728486,185.45795011365945,,,302.0,wall
728487,200.52822956329408,,,267.0,wall
728488,309.6417817462962,,,302.0,wall
728489,106.50000000000178,,,302.0,wall
728561,566.8464379411109,,,302.0,wall
728562,990.000000000003,,,302.0,wall
728563,151.95166695903671,,,302.0,wall
728564,277.1700113095949,,,302.0,wall
728565,629.3391881618024,,,302.0,wall
728566,367.49999999999983,,,267.0,wall
728567,372.4990206766463,,,267.0,wall
728568,372.49902067485255,,,267.0,wall
728569,220.54735371394983,,,267.0,wall
728570,610.0000000000028,,,267.0,wall
728571,114.9999999911425,,,267.0,wall
728572,390.52683493858854,,,267.0,wall
728573,112.94112705554933,,,267.0,wall
728574,180.0,,,267.0,wall
728575,112.94112705554925,,,267.0,wall
728576,72.84741727125818,,,267.0,wall
728577,286.85588004332476,,,267.0,wall
728578,606.4999999999994,,,267.0,wall
728579,470.6393585808599,,,302.0,wall
728580,114.9999999911039,,,267.0,wall
728582,603.9999999999999,,,302.0,wall
728583,382.03053064699134,,,302.0,wall
728584,225.52822956329553,,,302.0,wall
728585,169.45166695789231,,,302.0,wall
728586,185.45795011365945,,,302.0,wall
728587,200.52822956329408,,,267.0,wall
728588,309.6417817462962,,,302.0,wall
728589,106.50000000000178,,,302.0,wall
728700,560.3464379411112,,,302.0,wall
728701,990.000000000003,,,302.0,wall
728702,151.95166695903671,,,302.0,wall
728703,277.1700113095949,,,302.0,wall
728704,629.6085632751228,,,302.0,wall
728705,367.49999999999983,,,267.0,wall
728706,372.4990206766463,,,267.0,wall
728707,372.49902067485255,,,267.0,wall
728708,220.54735371394983,,,267.0,wall
728709,610.0000000000028,,,267.0,wall
728710,114.9999999911425,,,267.0,wall
728711,390.52683493858854,,,267.0,wall
728712,112.94112705554933,,,267.0,wall
728713,180.0,,,267.0,wall
728714,112.94112705554925,,,267.0,wall
728715,72.84741727125824,,,267.0,wall
728716,286.85588004332476,,,267.0,wall
728717,606.4999999999994,,,267.0,wall
728718,470.12097328748047,,,302.0,wall
728719,114.9999999911039,,,267.0,wall
728721,603.9999999999999,,,302.0,wall
728722,382.03053064699134,,,302.0,wall
728723,225.52822956329553,,,302.0,wall
728724,169.45166695789231,,,302.0,wall
728725,185.45795011365945,,,302.0,wall
728726,200.52822956329408,,,267.0,wall
728727,309.6417817462962,,,302.0,wall
728728,106.50000000000178,,,302.0,wall
728800,560.3464379411112,,,302.0,wall
728801,990.000000000003,,,302.0,wall
728802,151.95166695903671,,,302.0,wall
728803,277.1700113095949,,,302.0,wall
728804,629.3391881618024,,,302.0,wall
728805,367.49999999999983,,,267.0,wall
728806,372.4990206766463,,,267.0,wall
728807,372.49902067485255,,,267.0,wall
728808,220.54735371394983,,,267.0,wall
728809,610.0000000000028,,,267.0,wall
728810,114.9999999911425,,,267.0,wall
728811,390.52683493858854,,,267.0,wall
728812,112.94112705554933,,,267.0,wall
728813,180.0,,,267.0,wall
728814,112.94112705554925,,,267.0,wall
728815,72.84741727125818,,,267.0,wall
728816,286.85588004332476,,,267.0,wall
728817,606.4999999999994,,,267.0,wall
728818,470.6393585808599,,,302.0,wall
728819,114.9999999911039,,,267.0,wall
728821,603.9999999999999,,,302.0,wall
728822,382.03053064699134,,,302.0,wall
728823,225.52822956329553,,,302.0,wall
728824,169.45166695789231,,,302.0,wall
728825,185.45795011365945,,,302.0,wall
728826,200.52822956329408,,,267.0,wall
728827,309.6417817462962,,,302.0,wall
728828,106.50000000000178,,,302.0,wall
730131,562.1158130543519,,,315.0,wall
730132,989.9999999999999,,,314.9999999999997,wall
730133,152.2210420723585,,,289.9999999999988,wall
730134,295.6700113094917,,,315.0,wall
730135,629.6085631897389,,,315.0,wall
730136,367.4999999999996,,,302.0,wall
730137,372.76839578990865,,,267.00000000000057,wall
730138,372.7683957881452,,,267.00000000000057,wall
730139,220.54735371394833,,,302.0,wall
730140,610.0000000000001,,,269.9999999999995,wall
730141,115.00000000000905,,,302.0,wall
730142,390.5268349385883,,,302.0,wall
730143,112.67175193336242,,,269.9999999999995,wall
730144,180.0000000000001,,,302.0,wall
730145,112.67175193336249,,,302.0,wall
730146,72.57804224332283,,,302.0,wall
730147,286.8313833151108,,,269.9999999999995,wall
730148,606.4999999999998,,,267.00000000000017,wall
730149,470.6393585808587,,,317.00000000000006,wall
730150,114.99999999110344,,,302.0,wall
730152,604.0000000000001,,,317.00000000000006,wall
730153,382.0305306469912,,,269.9999999999995,wall
730154,218.0282295632956,,,291.00000000000335,wall
730155,141.22104207225038,,,317.00000000000006,wall
730156,185.18857500033687,,,315.0,wall
730157,218.02822956329572,,,302.0,wall
730158,299.64178174629626,,,315.0,wall
730159,275.53053064698935,,,269.99999999999903,wall
775771,479.96317852273995,,,302.0,wall
782225,326.2693751133224,,,306.9999999999997,wall
782226,759.0675840333588,,,302.0,wall
782227,326.26937511332255,,,340.0,wall
782228,289.7306248866808,,,302.0,wall
782231,60.00000000000217,,,302.0,wall
782232,484.06758403335743,,,306.9999999999997,wall
782233,60.00000000000217,,,302.0,wall
782234,484.0675840333574,,,302.0,wall
782235,80.4909567550158,,,320.00000000001063,wall
782236,673.938300091993,,,300.00000000001086,wall
782237,77.99095675501631,,,335.0000000000003,wall
782238,77.99095675501702,,,320.0000000000115,wall
782239,77.99095675501577,,,302.0,wall
782240,246.76937511331965,,,320.25584480147705,wall
782241,242.5000000000003,,,302.0,wall
782242,50.00000000000001,,,302.0,wall
782243,50.000000000000036,,,302.0,wall
782244,45.00000000000006,,,302.0,wall
782296,294.7306248866803,,,335.0000000000003,wall
782298,294.99999999999994,,,302.0,wall
782305,294.7306248866802,,,302.0,wall
782306,159.06758403335851,,,302.0,wall
782319,232.56169990800709,,,302.0,wall
795333,52.00000000000615,,,2718.9657449611045,wall
796299,402.2306248866807,,,63.71280426405561,wall
796444,573.6158130544112,,,16.9999999999996,wall
796523,271.17001130959585,,,15.000000000000055,wall
796751,1208.5282295632273,,,15.000000000000055,wall
806743,245.50892622321112,,,302.0,wall
807774,80.00000000000033,,,302.0,wall
807804,360.00000000000006,,,302.0,wall
807980,49.99999999999906,,,302.0,wall
809297,159.06758403335755,,,302.0,wall
811281,249.49095675501732,,,302.0,wall
811286,80.00000000000033,,,302.0,wall
811287,360.00000000000006,,,302.0,wall
811288,49.999999999999055,,,302.0,wall
811290,154.00000000000009,,,302.0,wall
814900,325.12013039971424,,,302.00000000003325,wall
814901,759.0675840333577,,,302.0,wall
814902,325.1201303997139,,,302.0000000000013,wall
814903,289.7306248866809,,,302.0,wall
814905,60.00000000000217,,,302.0,wall
814906,484.06758403335743,,,302.0,wall
814907,60.00000000000217,,,302.0,wall
814908,484.0675840333574,,,302.0,wall
814909,69.99095675501445,,,302.0,wall
814910,668.9383000919885,,,302.0,wall
814911,83.14020146862624,,,302.0,wall
814912,67.49095675501496,,,302.0,wall
814913,67.49095675501448,,,302.0,wall
814914,247.76937511331974,,,302.0,wall
814915,247.50000000000068,,,302.0,wall
814916,50.000000000000085,,,302.0,wall
814917,45.00000000000006,,,302.0,wall
814923,289.7306248866807,,,302.0,wall
814925,289.9999999999997,,,302.0,wall
814926,294.99999999999983,,,302.0,wall
814927,159.06758403335667,,,302.0,wall
814935,235.38082398692703,,,302.0,wall
814996,245.18886402324532,,,302.0,wall
815001,80.00000000000033,,,302.0,wall
815002,360.00000000000006,,,302.0,wall
815003,49.99999999999906,,,302.0,wall
815005,154.00000000000009,,,302.0,wall
818441,209.39222080834935,,,302.0,wall
818442,720.5233841941777,,,302.0,wall
818443,403.5000000000012,,,302.0,wall
818444,709.5099999999999,,,302.0,wall
818445,115.00000000000071,,,302.0,wall
818446,299.9999999999999,,,302.0,wall
818447,142.98999999960753,,,302.0,wall
818448,184.50999999999888,,,266.9999999999997,wall
818449,209.39222080834892,,,302.0,wall
818450,397.9999999999998,,,266.99999999996464,wall
818451,153.12001487975795,,,302.0,wall
818452,368.3688366141682,,,302.0,wall
818453,189.00000000000043,,,302.0,wall
818454,64.99999999999991,,,302.0,wall
818466,64.99999999999987,,,302.0,wall
818467,69.9999999999999,,,302.0,wall
818524,90.0,,,302.0,wall
819113,312.87883661416816,,,302.0,wall
819976,209.39222080834935,,,302.0,wall
819977,720.5233841941777,,,302.0,wall
819978,403.5000000000012,,,302.0,wall
819979,709.5099999999999,,,302.0,wall
819980,115.00000000000071,,,302.0,wall
819981,299.9999999999999,,,302.0,wall
819982,142.98999999960753,,,302.0,wall
819983,184.50999999999888,,,266.9999999999997,wall
819984,209.39222080834892,,,302.0,wall
819985,397.9999999999998,,,266.99999999996464,wall
819986,153.12001487975795,,,302.0,wall
819987,368.3688366141682,,,302.0,wall
819988,189.00000000000043,,,302.0,wall
819989,64.99999999999991,,,302.0,wall
820000,64.99999999999987,,,302.0,wall
820001,69.9999999999999,,,302.0,wall
820044,90.0,,,302.0,wall
820047,312.87883661416816,,,302.0,wall
820050,209.39222080834935,,,302.0,wall
820051,720.5233841941777,,,302.0,wall
820052,403.5000000000012,,,302.0,wall
820053,709.5099999999999,,,302.0,wall
820054,115.00000000000071,,,302.0,wall
820055,299.9999999999999,,,302.0,wall
820056,142.98999999960753,,,302.0,wall
820057,184.50999999999888,,,266.9999999999997,wall
820058,209.39222080834892,,,302.0,wall
820059,397.9999999999998,,,266.99999999996464,wall
820060,153.12001487975795,,,302.0,wall
820061,368.3688366141682,,,302.0,wall
820062,189.00000000000043,,,302.0,wall
820063,64.99999999999991,,,302.0,wall
820074,64.99999999999987,,,302.0,wall
820075,69.9999999999999,,,302.0,wall
820118,90.0,,,302.0,wall
820121,312.87883661416816,,,302.0,wall
820124,209.39222080834935,,,302.0,wall
820125,720.5233841941777,,,302.0,wall
820126,403.5000000000012,,,302.0,wall
820127,709.5099999999999,,,302.0,wall
820128,115.00000000000071,,,302.0,wall
820129,299.9999999999999,,,302.0,wall
820130,142.98999999960753,,,302.0,wall
820131,184.50999999999888,,,266.9999999999997,wall
820132,209.39222080834892,,,302.0,wall
820133,397.9999999999998,,,266.99999999996464,wall
820134,153.12001487975795,,,302.0,wall
820135,368.3688366141682,,,302.0,wall
820136,189.00000000000043,,,302.0,wall
820137,64.99999999999991,,,302.0,wall
820148,64.99999999999987,,,302.0,wall
820149,69.9999999999999,,,302.0,wall
820192,90.0,,,302.0,wall
820195,312.87883661416816,,,302.0,wall
820198,209.39222080834935,,,302.0,wall
820199,720.5233841941777,,,302.0,wall
820200,403.5000000000012,,,302.0,wall
820201,709.5099999999999,,,302.0,wall
820202,115.00000000000071,,,302.0,wall
820203,299.9999999999999,,,302.0,wall
820204,142.98999999960753,,,302.0,wall
820205,184.50999999999888,,,266.9999999999997,wall
820206,209.39222080834892,,,302.0,wall
820207,397.9999999999998,,,266.99999999996464,wall
820208,153.12001487975795,,,302.0,wall
820209,368.3688366141682,,,302.0,wall
820210,189.00000000000043,,,302.0,wall
820211,64.99999999999991,,,302.0,wall
820222,64.99999999999987,,,302.0,wall
820223,69.9999999999999,,,302.0,wall
820266,90.0,,,302.0,wall
820269,312.87883661416816,,,302.0,wall
820272,209.39222080834935,,,302.0,wall
820273,720.5233841941777,,,302.0,wall
820274,403.5000000000012,,,302.0,wall
820275,709.5099999999999,,,302.0,wall
820276,115.00000000000071,,,302.0,wall
820277,299.9999999999999,,,302.0,wall
820278,142.98999999960753,,,302.0,wall
820279,184.50999999999888,,,266.9999999999997,wall
820280,209.39222080834892,,,302.0,wall
820281,397.9999999999998,,,266.99999999996464,wall
820282,153.12001487975795,,,302.0,wall
820283,368.3688366141682,,,302.0,wall
820284,189.00000000000043,,,302.0,wall
820285,64.99999999999991,,,302.0,wall
820296,64.99999999999987,,,302.0,wall
820297,69.9999999999999,,,302.0,wall
820340,90.0,,,302.0,wall
820343,312.87883661416816,,,302.0,wall
820346,209.39222080834935,,,302.0,wall
820347,720.5233841941777,,,302.0,wall
820348,403.5000000000012,,,302.0,wall
820349,709.5099999999999,,,302.0,wall
820350,115.00000000000071,,,302.0,wall
820351,299.9999999999999,,,302.0,wall
820352,142.98999999960753,,,302.0,wall
820353,184.50999999999888,,,266.9999999999997,wall
820354,209.39222080834892,,,302.0,wall
820355,397.9999999999998,,,266.99999999996464,wall
820356,153.12001487975795,,,302.0,wall
820357,368.3688366141682,,,302.0,wall
820358,189.00000000000043,,,302.0,wall
820359,64.99999999999991,,,302.0,wall
820370,64.99999999999987,,,302.0,wall
820371,69.9999999999999,,,302.0,wall
820414,90.0,,,302.0,wall
820417,312.87883661416816,,,302.0,wall
820420,209.39222080834935,,,302.0,wall
820421,720.5233841941777,,,302.0,wall
820422,403.5000000000012,,,302.0,wall
820423,709.5099999999999,,,302.0,wall
820424,115.00000000000071,,,302.0,wall
820425,299.9999999999999,,,302.0,wall
820426,142.98999999960753,,,302.0,wall
820427,184.50999999999888,,,266.9999999999997,wall
820428,209.39222080834892,,,302.0,wall
820429,397.9999999999998,,,266.99999999996464,wall
820430,153.12001487975795,,,302.0,wall
820431,368.3688366141682,,,302.0,wall
820432,189.00000000000043,,,302.0,wall
820433,64.99999999999991,,,302.0,wall
820444,64.99999999999987,,,302.0,wall
820445,69.9999999999999,,,302.0,wall
820488,90.0,,,302.0,wall
820491,312.87883661416816,,,302.0,wall
820494,209.39222080834935,,,302.0,wall
820495,720.5233841941777,,,302.0,wall
820496,403.5000000000012,,,302.0,wall
820497,709.5099999999999,,,302.0,wall
820498,115.00000000000071,,,302.0,wall
820499,299.9999999999999,,,302.0,wall
820500,142.98999999960753,,,302.0,wall
820501,184.50999999999888,,,266.9999999999997,wall
820502,209.39222080834892,,,302.0,wall
820503,397.9999999999998,,,266.99999999996464,wall
820504,153.12001487975795,,,302.0,wall
820505,368.3688366141682,,,302.0,wall
820506,189.00000000000043,,,302.0,wall
820507,64.99999999999991,,,302.0,wall
820518,64.99999999999987,,,302.0,wall
820519,69.9999999999999,,,302.0,wall
820562,90.0,,,302.0,wall
820565,312.87883661416816,,,302.0,wall
820568,209.39222080834935,,,302.0,wall
820569,720.5233841941777,,,302.0,wall
820570,403.5000000000012,,,302.0,wall
820571,709.5099999999999,,,302.0,wall
820572,115.00000000000071,,,302.0,wall
820573,299.9999999999999,,,302.0,wall
820574,142.98999999960753,,,302.0,wall
820575,184.50999999999888,,,266.9999999999997,wall
820576,209.39222080834892,,,302.0,wall
820577,397.9999999999998,,,266.99999999996464,wall
820578,153.12001487975795,,,302.0,wall
820579,368.3688366141682,,,302.0,wall
820580,189.00000000000043,,,302.0,wall
820581,64.99999999999991,,,302.0,wall
820592,64.99999999999987,,,302.0,wall
820593,69.9999999999999,,,302.0,wall
820636,90.0,,,302.0,wall
820639,312.87883661416816,,,302.0,wall
823875,312.87883661416765,,,302.0,wall
826083,555.5100000003933,,,302.0,wall
826224,555.5100000003933,,,302.0,wall
826226,555.5100000003933,,,302.0,wall
826228,555.5100000003933,,,302.0,wall
826230,555.5100000003933,,,302.0,wall
826232,555.5100000003933,,,302.0,wall
826234,555.5100000003933,,,302.0,wall
826236,555.5100000003933,,,302.0,wall
826238,555.5100000003933,,,302.0,wall
826240,555.5100000003933,,,302.0,wall
837944,330.9999999999987,,,50.500000000012555,wall
837945,243.50001421295363,,,50.49999999997791,wall
850117,307.78498512024163,,,302.0000000000001,wall
850270,563.6808759210775,,,324.6526247992085,wall
850341,208.43904228560865,,,302.0000000000001,wall
850704,222.39353113436988,,,302.0000000000001,wall
854360,95.00000000000011,,,316.99999999998283,wall
854719,313.5156016222629,,,337.0000000000001,wall
854901,208.43904228560868,,,316.7732406034399,wall
855092,205.39353113437375,,,302.0,wall
856413,208.43904228559538,,,332.0,wall
857195,360.0,,,302.0,wall
857419,159.06758403335775,,,302.0,wall
858129,44.99999999999897,,,332.0,wall
860948,38.50000000000405,,,267.0000000000098,wall
861061,479.9631785227397,,,267.0,wall
861237,350.9999999999959,,,302.0,wall
861564,38.50000000000018,,,302.0,wall
861801,222.00343065860332,,,302.0,wall
861975,68.99999999999753,,,302.0,wall
863998,330.9999999999987,,,50.500000000012555,wall
863999,243.5000000000002,,,50.49999999997791,wall
864017,330.9999999999987,,,50.500000000012555,wall
864018,243.5000000000002,,,50.49999999997791,wall
864036,330.9999999999987,,,50.500000000012555,wall
864037,243.5000000000002,,,50.49999999997791,wall
864055,330.9999999999987,,,50.500000000012555,wall
864056,243.5000000000002,,,50.49999999997791,wall
864074,330.9999999999987,,,50.500000000012555,wall
864075,243.5000000000002,,,50.49999999997791,wall
864093,330.9999999999987,,,50.500000000012555,wall
864094,243.5000000000002,,,50.49999999997791,wall
864112,330.9999999999987,,,50.500000000012555,wall
864113,243.5000000000002,,,50.49999999997791,wall
864131,330.9999999999987,,,50.500000000012555,wall
864132,243.5000000000002,,,50.49999999997791,wall
864150,330.9999999999987,,,50.500000000012555,wall
864151,243.5000000000002,,,50.49999999997791,wall
864169,330.9999999999987,,,50.500000000012555,wall
864170,243.5000000000002,,,50.49999999997791,wall
864699,209.39222080834935,,,298.6772654774353,wall
864701,401.5000000000013,,,269.999999999999,wall
864702,709.5099999999999,,,317.00000000000006,wall
864703,117.00000000000068,,,316.99999999999955,wall
864704,296.499999999999,,,315.0,wall
864705,142.499999999607,,,315.0,wall
864706,185.00000000000017,,,302.0,wall
864708,397.99999999999943,,,302.0,wall
864709,153.12001487975806,,,302.0,wall
864710,368.2961504146653,,,302.0,wall
864711,189.00000000000045,,,267.00000000000017,wall
864712,64.99999999999987,,,267.00000000000017,wall
864724,64.99999999999991,,,302.0,wall
864725,68.91731380049816,,,302.0,wall
865023,312.8788366141689,,,314.99999999999966,wall
865849,544.000000000395,,,302.0,wall
868308,90.00000000000006,,,302.0,wall
868407,325.269375113323,,,317.00000000000006,wall
868408,759.0675840333588,,,317.00000000000006,wall
868409,325.00000000000085,,,314.99999999999966,wall
868410,289.7306248866809,,,302.0,wall
868412,60.00000000000217,,,302.0,wall
868413,484.06758403335743,,,316.99999999999983,wall
868414,60.00000000000217,,,317.00000000000006,wall
868415,484.0675840333574,,,317.00000000000006,wall
868416,80.76033186833865,,,314.99999999999966,wall
868417,673.938300091993,,,317.00000000000006,wall
868418,77.99095675501691,,,314.99999999999966,wall
868419,77.99095675501691,,,314.99999999999966,wall
868420,78.26033186833868,,,317.00000000000006,wall
868421,247.76937511331974,,,302.0,wall
868422,242.50000000000074,,,302.0,wall
868423,50.000000000000085,,,302.0,wall
868424,45.00000000000027,,,302.0,wall
868430,289.7306248866807,,,317.00000000000006,wall
868432,294.99999999999966,,,302.0,wall
868433,294.9999999999997,,,302.0,wall
868434,159.06758403335851,,,279.9999999999994,wall
868442,232.56169990800709,,,302.0,wall
868487,249.49095675501738,,,302.0,wall
