id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width
1222095,-2035.63828648537,152.224874505456,1422.57870370364,-2095.63828648537,108.554025080025,1308.99999999994,,105.5,60
1222096,-1845.73996843053,-833.018660476929,1448.49999999999,-2003.73996843053,-888.189509902361,1305.49999999999,,105.5,150
1222097,-1758.6494190572,152.224874505455,1448.99999999997,-1906.6494190572,105.554025080024,1305.99999999997,,105.5,140
1222098,-1406.2878530157,-833.01866047693,1452.99999999997,-1674.2878530157,-888.189509902362,1203.99999999997,,210,260
1222154,-1389.0245307016,20.6976685031275,1448.99999999997,-1401.0245307016,-17.9338579771492,1436.99999999997,,150,100
1222176,-1588.0245307016,269.212609485213,1722.49999999995,-1659.63979730076,62.7126094852127,1619.49999999995,,100,100
1222200,-2054.53389794824,-249.945974919957,1727.99999999997,-2099.04796191729,-427.945974919957,1614.99999999997,,109,170
1222201,-2035.63828648537,152.224874505456,1724.57870370364,-2095.63828648537,108.554025080025,1610.99999999994,,105.5,60
1222202,-1845.73996843053,-833.018660476929,1750.49999999999,-2003.73996843053,-888.189509902361,1607.49999999999,,105.5,150
1222203,-1758.6494190572,152.224874505455,1750.99999999997,-1906.6494190572,105.554025080024,1607.99999999997,,105.5,140
1222204,-1406.2878530157,-833.01866047693,1754.99999999997,-1674.2878530157,-888.189509902362,1505.99999999997,,210,260
1222260,-1389.0245307016,20.6976685031275,1750.99999999997,-1401.0245307016,-17.9338579771492,1738.99999999997,,150,100
1222282,-1588.0245307016,269.212609485213,2024.49999999995,-1659.63979730076,62.7126094852127,1921.49999999995,,100,100
1222306,-2054.53389794824,-249.945974919957,2029.99999999997,-2099.04796191729,-427.945974919957,1916.99999999997,,109,170
1222307,-2035.63828648537,152.224874505456,2026.57870370364,-2095.63828648537,108.554025080025,1912.99999999994,,105.5,60
1222308,-1845.73996843053,-833.018660476929,2052.49999999999,-2003.73996843053,-888.189509902361,1909.49999999999,,105.5,150
1222309,-1758.6494190572,152.224874505455,2052.99999999997,-1906.6494190572,105.554025080024,1909.99999999997,,105.5,140
1222310,-1406.2878530157,-833.01866047693,2056.99999999997,-1674.2878530157,-888.189509902362,1807.99999999997,,210,260
1222366,-1389.0245307016,20.6976685031275,2052.99999999997,-1401.0245307016,-17.9338579771492,2040.99999999997,,150,100
1222388,-1588.0245307016,269.212609485213,2326.49999999995,-1659.63979730076,62.7126094852127,2223.49999999995,,100,100
1222412,-2054.53389794824,-249.945974919957,2331.99999999997,-2099.04796191729,-427.945974919957,2218.99999999997,,109,170
1222413,-2035.63828648537,152.224874505456,2328.57870370364,-2095.63828648537,108.554025080025,2214.99999999994,,105.5,60
1222414,-1845.73996843053,-833.018660476929,2354.49999999999,-2003.73996843053,-888.189509902361,2211.49999999999,,105.5,150
1222415,-1758.6494190572,152.224874505455,2354.99999999997,-1906.6494190572,105.554025080024,2211.99999999997,,105.5,140
1222416,-1406.2878530157,-833.01866047693,2358.99999999997,-1674.2878530157,-888.189509902362,2109.99999999997,,210,260
1222472,-1389.0245307016,20.6976685031275,2354.99999999997,-1401.0245307016,-17.9338579771492,2342.99999999997,,150,100
1222494,-1588.0245307016,269.212609485213,2628.49999999995,-1659.63979730076,62.7126094852127,2525.49999999995,,100,100
1222518,-2054.53389794824,-249.945974919957,2633.99999999997,-2099.04796191729,-427.945974919957,2520.99999999997,,109,170
1222519,-2035.63828648537,152.224874505456,2630.57870370364,-2095.63828648537,108.554025080025,2516.99999999994,,105.5,60
1222520,-1845.73996843053,-833.018660476929,2656.49999999999,-2003.73996843053,-888.189509902361,2513.49999999999,,105.5,150
1222521,-1758.6494190572,152.224874505455,2656.99999999997,-1906.6494190572,105.554025080024,2513.99999999997,,105.5,140
1222522,-1406.2878530157,-833.01866047693,2660.99999999997,-1674.2878530157,-888.189509902362,2411.99999999997,,210,260
1222578,-1389.0245307016,20.6976685031275,2656.99999999997,-1401.0245307016,-17.9338579771492,2644.99999999997,,150,100
1222600,-1588.0245307016,269.212609485213,2930.49999999995,-1659.63979730076,62.7126094852127,2827.49999999995,,100,100
1222624,-2054.53389794824,-249.945974919957,2935.99999999997,-2099.04796191729,-427.945974919957,2822.99999999997,,109,170
1222625,-2035.63828648537,152.224874505456,2932.57870370364,-2095.63828648537,108.554025080025,2818.99999999994,,105.5,60
1222626,-1845.73996843053,-833.018660476929,2958.49999999999,-2003.73996843053,-888.189509902361,2815.49999999999,,105.5,150
1222627,-1758.6494190572,152.224874505455,2958.99999999997,-1906.6494190572,105.554025080024,2815.99999999997,,105.5,140
1222628,-1406.2878530157,-833.01866047693,2962.99999999997,-1674.2878530157,-888.189509902362,2713.99999999997,,210,260
1222684,-1389.0245307016,20.6976685031275,2958.99999999997,-1401.0245307016,-17.9338579771492,2946.99999999997,,150,100
1222706,-1588.0245307016,269.212609485213,3232.49999999995,-1659.63979730076,62.7126094852127,3129.49999999995,,100,100
1222730,-2054.53389794824,-249.945974919957,3237.99999999997,-2099.04796191729,-427.945974919957,3124.99999999997,,109,170
1222731,-2035.63828648537,152.224874505456,3234.57870370364,-2095.63828648537,108.554025080025,3120.99999999994,,105.5,60
1222732,-1845.73996843053,-833.018660476929,3260.49999999999,-2003.73996843053,-888.189509902361,3117.49999999999,,105.5,150
